"=""Протокол действий пользователя""";

"=""Выберите организацию""";"=""Эксплуатация ФСМЭВ""";
"=""Выберите пользователя""";"=""Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич,Бородин Дмитрий Юрьевич""";
"=""Выберите период формирования отчета с""";"=""01.05.2013 00:00:00""";
"=""по""";"=""01.06.2013 00:00:00""";
"=""Время генерации отчета""";"=""03.06.2013 13:44:26""";

"=""Тип объекта """;"=""Идентификатор объекта""";"=""Наименование объекта""";"=""Изменяемый атрибут объекта""";"=""Действие""";"=""Старое значение атрибута""";"=""Новое значение атрибута""";"=""Дата и время изменения""";"=""Пользователь""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:async_getId_GetNotice:null:Параметр:Результат запроса:O""";"=""Удаление""";"=""-""";"=""""";"=""20.05.2013 15:05:03""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:async_getResult_GetState:null:Имя""";"=""Удаление""";"=""Запрос состояния ранее поданной  заявки""";"=""""";"=""20.05.2013 15:05:03""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:async_getId_GetNotice:null:Назначение""";"=""Удаление""";"=""Принимает электронное сообщение с параметрами запроса (наименование акта, дата принятия акта, номе акта) в формате XML и возвращает информацию по уведомлениям.""";"=""""";"=""20.05.2013 15:05:04""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:realUrl""";"=""Редактирование""";"=""http://85.233.77.24:8084/DecisionResidentalNonresidental_Service.svc""";"=""http://85.233.77.24:8084/ServiceR0389.svc""";"=""20.05.2013 15:05:04""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:srvUrlDef""";"=""Редактирование""";"=""http://85.233.77.24:8084/DecisionResidentalNonresidental_Service.svc""";"=""http://85.233.77.24:8084/ServiceR0389.svc""";"=""20.05.2013 15:05:04""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNotice::Параметр:ОКТМО:O""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNotice::Параметр:Результат запроса:O""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNotice::Имя""";"=""Создание""";"=""""";"=""Получение информации об уведомлениях, о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNotice::Назначение""";"=""Создание""";"=""""";"=""Принимает электронное сообщение с параметрами запроса (наименование акта, дата принятия акта, номе акта) в формате XML и возвращает информацию по уведомлениям.""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNotice::Параметр:Статус запроса:O""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNotice::Параметр:ОКТМО:I""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNotice:""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNotice::Параметр:Идентификатор заявки:I""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNotice::Параметр:Заявление:I""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:pingUrl""";"=""Удаление""";"=""""";"=""""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:srvDatacat""";"=""Удаление""";"=""""";"=""""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:ownerOrgName""";"=""Удаление""";"=""1571""";"=""""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:srvState""";"=""Удаление""";"=""""";"=""""";"=""20.05.2013 15:07:10""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNoticeCadastralNumber::Назначение""";"=""Создание""";"=""""";"=""Операция предназначена для получения информации об уведомлениях, о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение по кадастровому номеру.""";"=""20.05.2013 15:09:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetState::Параметр:ОКТМО:I""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNoticeCadastralNumber::Параметр:Идентификатор заявки:I""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetState::Назначение""";"=""Создание""";"=""""";"=""Принимает электронное сообщение с номером запроса в формате XML и возвращает состояние заявки, результат обработки или список ошибок.""";"=""20.05.2013 15:09:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNoticeCadastralNumber::Параметр:Результат запроса:O""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetState:""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNoticeCadastralNumber::Имя""";"=""Создание""";"=""""";"=""Получение информации об уведомлениях, о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение по кадастровому номеру.""";"=""20.05.2013 15:09:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetState::Имя""";"=""Создание""";"=""""";"=""Запрос состояния ранее поданной  заявки""";"=""20.05.2013 15:09:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNoticeCadastralNumber::Параметр:Заявление:I""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:33""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetState::Параметр:Внутренний номер запроса:I""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNoticeCadastralNumber::Параметр:Статус запроса:O""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNoticeCadastralNumber::Параметр:Идентификатор заявки:O""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetState::Параметр:Результат запроса:O""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetState::Параметр:Статус запроса:O""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetState::Параметр:ОКТМО:O""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Операция:GetNoticeCadastralNumber:""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:srvDatacat""";"=""Удаление""";"=""""";"=""""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:srvState""";"=""Удаление""";"=""""";"=""""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:pingUrl""";"=""Удаление""";"=""""";"=""""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:ownerOrgName""";"=""Удаление""";"=""1571""";"=""""";"=""20.05.2013 15:09:34""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""10833""";"=""Руководство пользователя""";"=""-""";"=""Создание""";"=""-""";"=""-""";"=""20.05.2013 15:11:19""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""10833""";"=""Руководство пользователя""";"=""Тип файла""";"=""Создание""";"=""-""";"=""zip""";"=""20.05.2013 15:11:19""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""10833""";"=""Руководство пользователя""";"=""Mime тип файла""";"=""Создание""";"=""-""";"=""application/zip""";"=""20.05.2013 15:11:19""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""10833""";"=""Руководство пользователя""";"=""Имя файла""";"=""Создание""";"=""-""";"=""Руководство пользователя""";"=""20.05.2013 15:11:19""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""10833""";"=""Руководство пользователя""";"=""Номер""";"=""Создание""";"=""-""";"=""10833""";"=""20.05.2013 15:11:19""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Доступ:Полный:ROIV:ROIV01::GetState; GetNotice; GetNoticeCadastralNumber;:false:true""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:11:23""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Доступ:Полный:VSE_FOIV:VSE_FOIV01::GetState; GetNotice; GetNoticeCadastralNumber;:false:true""";"=""Создание""";"=""""";"=""-""";"=""20.05.2013 15:11:23""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:srvDatacat""";"=""Удаление""";"=""""";"=""""";"=""20.05.2013 15:11:23""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:srvState""";"=""Удаление""";"=""""";"=""""";"=""20.05.2013 15:11:23""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:pingUrl""";"=""Удаление""";"=""""";"=""""";"=""20.05.2013 15:11:23""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:ownerOrgName""";"=""Удаление""";"=""1571""";"=""""";"=""20.05.2013 15:11:23""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0004989:testSmevReg""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение.""";"=""Паспорт:srvGuide""";"=""Редактирование""";"=""files/registryfile/7432/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE+%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.doc""";"=""10833""";"=""20.05.2013 15:11:24""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""10887""";"=""Руководство пользователя""";"=""-""";"=""Создание""";"=""-""";"=""-""";"=""20.05.2013 15:43:17""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""10887""";"=""Руководство пользователя""";"=""Тип файла""";"=""Создание""";"=""-""";"=""zip""";"=""20.05.2013 15:43:17""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""10887""";"=""Руководство пользователя""";"=""Mime тип файла""";"=""Создание""";"=""-""";"=""application/zip""";"=""20.05.2013 15:43:17""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""10887""";"=""Руководство пользователя""";"=""Имя файла""";"=""Создание""";"=""-""";"=""Руководство пользователя""";"=""20.05.2013 15:43:17""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Файл""";"=""10887""";"=""Руководство пользователя""";"=""Номер""";"=""Создание""";"=""-""";"=""10887""";"=""20.05.2013 15:43:17""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:vizPhone""";"=""Создание""";"=""""";"=""""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvSid""";"=""Создание""";"=""""";"=""SID0005746""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:vizEmail""";"=""Создание""";"=""""";"=""""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:operDepartment""";"=""Создание""";"=""""";"=""Отдел развития информационно-коммуникационных технологий  Министерство связи и массовых коммуникаций Республики Башкортостан""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvMnemonic""";"=""Создание""";"=""""";"=""""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:reqJIRA""";"=""Создание""";"=""""";"=""""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:additionalInfo""";"=""Создание""";"=""""";"=""""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvState""";"=""Создание""";"=""""";"=""TRL""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:respEmail""";"=""Создание""";"=""""";"=""fahretdinov.s@minsvyazrb.ru""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:vizpRole""";"=""Создание""";"=""""";"=""""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:respRole""";"=""Создание""";"=""""";"=""Начальник отдела развития информационно-коммуникационных технологий  Министерство связи и массовых коммуникаций Республики Башкортостан""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvWorktime""";"=""Создание""";"=""""";"=""8/256  С 10.00 до 18.00""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvWork""";"=""Создание""";"=""""";"=""ASY""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvGuide""";"=""Создание""";"=""""";"=""10887""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:ownerISName""";"=""Создание""";"=""""";"=""012701""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:versionLast""";"=""Создание""";"=""""";"=""""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvUrlDef""";"=""Создание""";"=""""";"=""http://62.133.191.242/poltava-ws-inquiry/services/INT000003110/InquirySMEVService11""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvAvail""";"=""Создание""";"=""""";"=""LIM""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvRegion""";"=""Создание""";"=""""";"=""02""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:versionNumber""";"=""Создание""";"=""""";"=""1.00""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:smevUrl""";"=""Создание""";"=""""";"=""http://188.254.16.69:7777/gateway/services/SID0005746""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvName""";"=""Создание""";"=""""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""20.05.2013 15:45:06""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:metodicVersion""";"=""Создание""";"=""""";"=""244""";"=""20.05.2013 15:45:07""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvDatacat""";"=""Создание""";"=""""";"=""ZKH""";"=""20.05.2013 15:45:07""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:srvPurpose""";"=""Создание""";"=""""";"=""Предназначен для приема запросов на предоставление документов (сведений) через СМЭВ, предоставления статуса и результата """;"=""20.05.2013 15:45:07""";"=""Бородин Дмитрий Юрьевич""";
"=""Техпортал.Сервис""";"=""SID0005746:testSmevReg""";"=""Электронный сервис запроса сведений из разрешения на отклонение от предельных параметров""";"=""Паспорт:testingProtocol""";"=""Создание""";"=""""";"=""""";"=""20.05.2013 15:45:07""";"=""Бородин Дмитрий Юрьевич""";
